MES,CODIGOCLIENTE,DISTRITO,EDAD,DEPARTAMENTO,FLG_CELULAR,FLG_EMAIL,FLG_PROCEDENCIA,FLG_TELEFONO,RNG_EDAD,RNG_INGRESO_BRUTO,PROVINCIA,PROFESION,SEXO,SITUACION_LABORAL
201711,IBK_CODUNICO00028877875,INDEPENDENCIA,37,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,PROFESOR,F,INDEPENDIENTE
201712,IBK_CODUNICO00029012897,COMAS,46,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,MUSICO,M,DEPENDIENTE
201707,IBK_CODUNICO00012241426,WANCHAQ,30,CUSCO,1,1,PROVINCIA,1,28 - 45,10000 - 14999,CUSCO,,M,DEPENDIENTE
201710,IBK_CODUNICO00029275108,ICA,34,ICA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,ICA,,F,DEPENDIENTE
201708,IBK_CODUNICO00027311246,SAN JERONIMO,30,CUSCO,1,1,PROVINCIA,1,28 - 45,1200 - 3999,CUSCO,,F,DEPENDIENTE
201707,IBK_CODUNICO00029227876,IQUITOS,26,LORETO,1,1,PROVINCIA,1,18 - 27,4000 - 9999,MAYNAS,,M,INDEPENDIENTE
201707,IBK_CODUNICO00028772478,COMAS,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,CONTADOR,F,INDEPENDIENTE
201705,IBK_CODUNICO00026784103,SANTIAGO DE SURCO,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00028274996,MIRAFLORES,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,10000 - 14999,LIMA,,M,INDEPENDIENTE
201706,IBK_CODUNICO00018494096,CALLAO,25,CALLAO,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,PROV. CONST. DEL CALLAO,,F,DEPENDIENTE
201709,IBK_CODUNICO00027019589,SAN ISIDRO,45,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201706,IBK_CODUNICO00028415858,PUENTE PIEDRA,29,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00027339817,SAN ANDRES,71,ICA,1,0,PROVINCIA,1,66 - 72,4000 - 9999,PISCO,,M,INDEPENDIENTE
201708,IBK_CODUNICO00027517329,APLAO,42,AREQUIPA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,CASTILLA,,M,DEPENDIENTE
201710,IBK_CODUNICO00028180682,JESUS NAZARENO,30,AYACUCHO,1,1,PROVINCIA,1,28 - 45,1200 - 3999,HUAMANGA,,F,DEPENDIENTE
201705,IBK_CODUNICO00027124050,CARMEN DE LA LEGUA REYNOSO,24,CALLAO,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,PROV. CONST. DEL CALLAO,,M,DEPENDIENTE
201708,IBK_CODUNICO00027208618,MIRAFLORES,25,AREQUIPA,0,1,PROVINCIA,1,18 - 27,1200 - 3999,AREQUIPA,,M,DEPENDIENTE
201705,IBK_CODUNICO00023699205,ANTA,39,CUSCO,1,1,PROVINCIA,1,28 - 45,4000 - 9999,ANTA,,M,DEPENDIENTE
201707,IBK_CODUNICO00028981669,LOS OLIVOS,62,LIMA,0,1,LIMA Y CALLAO,0,46 - 65,_INGRESO,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO00025695609,LA MOLINA,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201711,IBK_CODUNICO00022119425,SAN MIGUEL,25,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,4000 - 9999,LIMA,,F,DEPENDIENTE
201710,IBK_CODUNICO00027427277,CUSCO,40,CUSCO,1,0,PROVINCIA,1,28 - 45,4000 - 9999,CUSCO,,M,DEPENDIENTE
201703,IBK_CODUNICO00023096834,SAN MARTIN DE PORRES,37,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201707,IBK_CODUNICO00027512948,TRUJILLO,31,LA LIBERTAD,1,1,PROVINCIA,0,28 - 45,1200 - 3999,TRUJILLO,INGENIERO,M,INDEPENDIENTE
201702,IBK_CODUNICO00028359452,JESUS MARIA,54,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,De 15000 a más,LIMA,,M,DEPENDIENTE
201710,IBK_CODUNICO00021557079,HUANCAYO,52,JUNÍN,1,1,PROVINCIA,1,46 - 65,1200 - 3999,HUANCAYO,,M,DEPENDIENTE
201702,IBK_CODUNICO00024096646,VILLA EL SALVADOR,27,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00027614995,SURQUILLO,30,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201710,IBK_CODUNICO00027460737,SANTA ANITA,34,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO0005847367,PIURA,30,PIURA,1,0,PROVINCIA,0,28 - 45,1200 - 3999,PIURA,,F,DEPENDIENTE
201709,IBK_CODUNICO00024664131,SAN MIGUEL,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00023759378,SAN MIGUEL,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,ANALISTAS DE SISTEMA Y COMPUTO,M,DEPENDIENTE
201705,IBK_CODUNICO00026146545,EL AGUSTINO,36,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00029256799,LA VICTORIA,25,LAMBAYEQUE,1,1,PROVINCIA,1,18 - 27,1200 - 3999,CHICLAYO,,M,DEPENDIENTE
201712,IBK_CODUNICO0006821919,LA VICTORIA,38,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,De 15000 a más,LIMA,ECONOMISTA,M,DEPENDIENTE
201712,IBK_CODUNICO00025925674,INDEPENDENCIA,26,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00014333450,LOS OLIVOS,29,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,10000 - 14999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00028605012,JESUS MARIA,55,LIMA,0,1,LIMA Y CALLAO,0,46 - 65,1200 - 3999,LIMA,,F,DEPENDIENTE
201702,IBK_CODUNICO00027809834,SAN JUAN DE MIRAFLORES,46,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00025419393,NUEVO CHIMBOTE,33,ANCASH,1,0,PROVINCIA,1,28 - 45,10000 - 14999,SANTA,CONTADOR,M,DEPENDIENTE
201707,IBK_CODUNICO00026981260,ILO,41,MOQUEGUA,1,1,PROVINCIA,1,28 - 45,1200 - 3999,ILO,,M,INDEPENDIENTE
201701,IBK_CODUNICO00027681604,SANTIAGO DE SURCO,60,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,DEPENDIENTE
201710,IBK_CODUNICO00023174955,LOS OLIVOS,32,LIMA,0,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201703,IBK_CODUNICO00028977492,RIMAC,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201710,IBK_CODUNICO00028969198,SANTIAGO DE SURCO,38,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201705,IBK_CODUNICO00027123239,COMAS,47,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,ABOGADO,F,DEPENDIENTE
201706,IBK_CODUNICO0006805427,SANTIAGO DE SURCO,24,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,M,INDEPENDIENTE
201703,IBK_CODUNICO00025564474,SAN JUAN DE MIRAFLORES,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00028935111,COMAS,27,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,LIMA,,F,INDEPENDIENTE
201710,IBK_CODUNICO00025750126,SANTIAGO DE SURCO,42,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201707,IBK_CODUNICO00026337755,LA TINGUIÑA,43,ICA,1,0,PROVINCIA,0,28 - 45,1200 - 3999,ICA,,F,DEPENDIENTE
201712,IBK_CODUNICO00029381059,LIMA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201702,IBK_CODUNICO00013066602,SANTA ANA,39,CUSCO,1,1,PROVINCIA,1,28 - 45,10000 - 14999,LA CONVENCION,INGENIERO,M,DEPENDIENTE
201709,IBK_CODUNICO00025570575,PIURA,27,PIURA,1,1,PROVINCIA,1,18 - 27,4000 - 9999,PIURA,,M,DEPENDIENTE
201711,IBK_CODUNICO00027796458,BELLAVISTA,50,CALLAO,1,1,LIMA Y CALLAO,1,46 - 65,De 15000 a más,PROV. CONST. DEL CALLAO,MEDICO Y CIRUJANO,M,INDEPENDIENTE
201708,IBK_CODUNICO00022982357,JESUS NAZARENO,39,AYACUCHO,1,1,PROVINCIA,1,28 - 45,4000 - 9999,HUAMANGA,,F,DEPENDIENTE
201710,IBK_CODUNICO00028282007,JOSE LEONARDO ORTIZ,28,LAMBAYEQUE,1,1,PROVINCIA,0,28 - 45,1200 - 3999,CHICLAYO,INGENIERO,M,INDEPENDIENTE
201702,IBK_CODUNICO00024277477,SURQUILLO,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201711,IBK_CODUNICO00024210419,CORONEL GREGORIO ALBARRACIN LANCHIPA,35,TACNA,0,1,PROVINCIA,1,28 - 45,1200 - 3999,TACNA,,M,DEPENDIENTE
201710,IBK_CODUNICO00028288981,PUEBLO LIBRE,51,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00029023129,PUEBLO LIBRE,27,LIMA,0,1,LIMA Y CALLAO,1,18 - 27,4000 - 9999,LIMA,,F,DEPENDIENTE
201707,IBK_CODUNICO00027894949,SANTIAGO DE SURCO,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00029399201,TARMA,26,JUNÍN,1,1,PROVINCIA,0,18 - 27,1200 - 3999,TARMA,,M,DEPENDIENTE
201705,IBK_CODUNICO00026155046,MIRAFLORES,59,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,ADMINISTRADOR DE EMPRESAS,M,DEPENDIENTE
201706,IBK_CODUNICO00024147482,SANTIAGO DE SURCO,49,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,10000 - 14999,LIMA,,M,INDEPENDIENTE
201706,IBK_CODUNICO00026425230,LIMA,27,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201704,IBK_CODUNICO00024685047,SAN MARTIN DE PORRES,31,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201712,IBK_CODUNICO00026415110,SAN BORJA,61,LIMA,0,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,PILOTO DE AERONAVES,M,DEPENDIENTE
201711,IBK_CODUNICO00024987370,BREÑA,37,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201702,IBK_CODUNICO00024038161,SAN BORJA,47,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201705,IBK_CODUNICO00029048499,SAN BORJA,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201701,IBK_CODUNICO00027129065,SANTIAGO DE SURCO,53,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,DEPENDIENTE
201706,IBK_CODUNICO00024636407,PUNCHANA,36,LORETO,1,1,PROVINCIA,1,28 - 45,4000 - 9999,MAYNAS,,M,DEPENDIENTE
201708,IBK_CODUNICO00024743243,CAJAMARCA,24,CAJAMARCA,1,1,PROVINCIA,1,18 - 27,1200 - 3999,CAJAMARCA,,M,DEPENDIENTE
201712,IBK_CODUNICO00017972442,CALLAO,38,CALLAO,1,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,PROV. CONST. DEL CALLAO,,M,INDEPENDIENTE
201705,IBK_CODUNICO00028614110,SANTIAGO DE SURCO,35,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,ELECTRICISTA (TECNICO),M,INDEPENDIENTE
201711,IBK_CODUNICO00027547022,CALLAO,27,CALLAO,1,1,LIMA Y CALLAO,1,18 - 27,1200 - 3999,PROV. CONST. DEL CALLAO,,M,INDEPENDIENTE
201710,IBK_CODUNICO00028508587,PARIÑAS,35,PIURA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,TALARA,ELECTRICISTA (TECNICO),M,DEPENDIENTE
201705,IBK_CODUNICO00027948283,CHORRILLOS,33,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00020431031,SAN ISIDRO,48,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,10000 - 14999,LIMA,ABOGADO,M,DEPENDIENTE
201706,IBK_CODUNICO00023791860,PUEBLO LIBRE,48,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,INDEPENDIENTE
201703,IBK_CODUNICO00028564799,BREÑA,31,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,ECONOMISTA,M,DEPENDIENTE
201701,IBK_CODUNICO00025703910,JOSE LUIS BUSTAMANTE Y RIVERO,37,AREQUIPA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,AREQUIPA,,F,DEPENDIENTE
201711,IBK_CODUNICO00026819503,SAN BORJA,30,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201706,IBK_CODUNICO00022407570,LINCE,64,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,850 - 1199,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO00023818837,SAN MIGUEL,65,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,De 15000 a más,LIMA,INGENIERO,M,DEPENDIENTE
201708,IBK_CODUNICO00028493069,INDEPENDENCIA,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201708,IBK_CODUNICO00024925445,SAN JUAN DE LURIGANCHO,35,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,,INDEPENDIENTE
201711,IBK_CODUNICO00016543612,SAN JUAN DE MIRAFLORES,47,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO00028033128,CARABAYLLO,49,LIMA,1,0,LIMA Y CALLAO,0,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201703,IBK_CODUNICO00029271972,SANTIAGO DE SURCO,25,LIMA,1,1,LIMA Y CALLAO,1,18 - 27,4000 - 9999,LIMA,,F,DEPENDIENTE
201707,IBK_CODUNICO00028034226,CHORRILLOS,43,LIMA,0,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201701,IBK_CODUNICO00027000978,LA MOLINA,48,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,INDEPENDIENTE
201701,IBK_CODUNICO00027187361,SANTIAGO DE SURCO,45,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00028579520,SAN BORJA,46,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201704,IBK_CODUNICO00024846430,CHULUCANAS,33,PIURA,1,1,PROVINCIA,0,28 - 45,1200 - 3999,MORROPON,,M,DEPENDIENTE
201712,IBK_CODUNICO00027349144,SANTIAGO DE SURCO,32,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00027077403,LA VICTORIA,30,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201703,IBK_CODUNICO00017963624,HUANCAYO,45,JUNÍN,1,0,PROVINCIA,1,28 - 45,4000 - 9999,HUANCAYO,CONDUCTOR DE VEHICULOS,M,DEPENDIENTE
201709,IBK_CODUNICO00029085632,COMAS,25,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,INDEPENDIENTE
201709,IBK_CODUNICO00028060015,SAN JUAN DE LURIGANCHO,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201706,IBK_CODUNICO00027957640,PUEBLO LIBRE,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,INGENIERO,M,DEPENDIENTE
201701,IBK_CODUNICO00022862555,MIRAFLORES,62,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,INTERPRETE,F,INDEPENDIENTE
201703,IBK_CODUNICO00025220251,TRUJILLO,61,LA LIBERTAD,1,1,PROVINCIA,1,46 - 65,10000 - 14999,TRUJILLO,,M,DEPENDIENTE
201703,IBK_CODUNICO00017738400,TUMBES,40,TUMBES,1,1,PROVINCIA,0,28 - 45,4000 - 9999,TUMBES,CONTADOR,F,DEPENDIENTE
201711,IBK_CODUNICO00022299771,BARRANCO,53,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,INDEPENDIENTE
201710,IBK_CODUNICO00028775969,IQUITOS,43,LORETO,1,1,PROVINCIA,0,28 - 45,1200 - 3999,MAYNAS,,M,INDEPENDIENTE
201711,IBK_CODUNICO00028985770,ICA,56,ICA,1,0,PROVINCIA,0,46 - 65,1200 - 3999,ICA,,F,INDEPENDIENTE
201706,IBK_CODUNICO00027294809,LIMA,49,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,M,DEPENDIENTE
201710,IBK_CODUNICO00029090189,SANTIAGO DE SURCO,43,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201706,IBK_CODUNICO00027984212,JESUS MARIA,28,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,850 - 1199,LIMA,,F,DEPENDIENTE
201711,IBK_CODUNICO00017804478,LA VICTORIA,23,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,INDEPENDIENTE
201708,IBK_CODUNICO00017516704,PISCO,26,ICA,1,1,PROVINCIA,0,18 - 27,1200 - 3999,PISCO,,M,DEPENDIENTE
201705,IBK_CODUNICO00023175689,SAN MARTIN DE PORRES,25,LIMA,1,0,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00028301697,SURQUILLO,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,DEPENDIENTE
201709,IBK_CODUNICO00028802377,INDEPENDENCIA,33,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201710,IBK_CODUNICO00026303278,NUEVO CHIMBOTE,45,ANCASH,1,0,PROVINCIA,0,28 - 45,850 - 1199,SANTA,,F,DEPENDIENTE
201702,IBK_CODUNICO00022940556,SANTIAGO DE SURCO,31,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201704,IBK_CODUNICO00028409920,SAN JUAN DE MIRAFLORES,63,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,M,INDEPENDIENTE
201706,IBK_CODUNICO0008197975,SAN BORJA,32,LIMA,1,1,LIMA Y CALLAO,0,28 - 45,10000 - 14999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00011737706,PUEBLO LIBRE,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,ADMINISTRADOR DE EMPRESAS,F,INDEPENDIENTE
201704,IBK_CODUNICO00028083588,CHORRILLOS,46,LIMA,1,0,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,,F,INDEPENDIENTE
201701,IBK_CODUNICO00027296046,SAN MIGUEL,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201703,IBK_CODUNICO00025221453,SAN JUAN DE LURIGANCHO,30,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201705,IBK_CODUNICO00026448068,ATE,31,LIMA,0,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,DEPENDIENTE
201712,IBK_CODUNICO00026052679,SANTIAGO DE SURCO,28,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,INTERPRETE,F,INDEPENDIENTE
201705,IBK_CODUNICO00025619669,CALLAO,55,CALLAO,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,PROV. CONST. DEL CALLAO,ABOGADO,F,DEPENDIENTE
201708,IBK_CODUNICO00024651941,CHICLAYO,57,LAMBAYEQUE,1,1,PROVINCIA,1,46 - 65,1200 - 3999,CHICLAYO,,F,INDEPENDIENTE
201711,IBK_CODUNICO00019999319,SAN MARTIN DE PORRES,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,INDEPENDIENTE
201709,IBK_CODUNICO00028511742,SAN JUAN DE MIRAFLORES,29,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201711,IBK_CODUNICO00026649515,SAN JUAN DE LURIGANCHO,34,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201702,IBK_CODUNICO00028961376,SANTIAGO DE SURCO,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,M,INDEPENDIENTE
201704,IBK_CODUNICO00028125446,LA MOLINA,37,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,De 15000 a más,LIMA,,M,DEPENDIENTE
201708,IBK_CODUNICO00027813051,CHORRILLOS,34,LIMA,1,0,LIMA Y CALLAO,0,28 - 45,1200 - 3999,LIMA,,M,DEPENDIENTE
201702,IBK_CODUNICO00026990641,LIMA,65,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,1200 - 3999,LIMA,ANALISTAS DE SISTEMA Y COMPUTO,F,INDEPENDIENTE
201712,IBK_CODUNICO00029157718,LA MOLINA,36,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,,F,INDEPENDIENTE
201711,IBK_CODUNICO00027476892,LIMA,46,LIMA,1,0,LIMA Y CALLAO,0,46 - 65,1200 - 3999,LIMA,INGENIERO,M,INDEPENDIENTE
201705,IBK_CODUNICO00026908725,SAN BORJA,33,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201712,IBK_CODUNICO00028617428,SAN ISIDRO,26,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,4000 - 9999,LIMA,,F,INDEPENDIENTE
201707,IBK_CODUNICO00027867446,SAN LUIS,50,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,4000 - 9999,LIMA,,F,INDEPENDIENTE
201712,IBK_CODUNICO00028780125,PARIÑAS,40,PIURA,1,0,PROVINCIA,1,28 - 45,1200 - 3999,TALARA,,M,DEPENDIENTE
201704,IBK_CODUNICO00026932508,SAN BORJA,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,De 15000 a más,LIMA,ECONOMISTA,F,DEPENDIENTE
201711,IBK_CODUNICO00026396295,PARCOY,25,LA LIBERTAD,1,0,PROVINCIA,0,18 - 27,1200 - 3999,PATAZ,,M,DEPENDIENTE
201705,IBK_CODUNICO00028193373,JOSE LEONARDO ORTIZ,43,LAMBAYEQUE,1,1,PROVINCIA,0,28 - 45,1200 - 3999,CHICLAYO,,F,INDEPENDIENTE
201708,IBK_CODUNICO00027219661,SANTIAGO DE SURCO,34,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,F,DEPENDIENTE
201708,IBK_CODUNICO00025904736,VILLA MARIA DEL TRIUNFO,25,LIMA,1,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,M,DEPENDIENTE
201709,IBK_CODUNICO00025988705,PAUCARPATA,46,AREQUIPA,1,1,PROVINCIA,1,46 - 65,4000 - 9999,AREQUIPA,,M,INDEPENDIENTE
201708,IBK_CODUNICO00028558567,SAN ISIDRO,33,LIMA,1,0,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,INGENIERO,F,DEPENDIENTE
201704,IBK_CODUNICO00025356806,SANTIAGO DE SURCO,42,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,De 15000 a más,LIMA,INGENIERO,M,INDEPENDIENTE
201705,IBK_CODUNICO00028729347,ATE,27,LIMA,0,1,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,F,DEPENDIENTE
201711,IBK_CODUNICO00021463343,CHORRILLOS,39,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
201711,IBK_CODUNICO00027427471,SANTIAGO DE SURCO,42,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,4000 - 9999,LIMA,CONTADOR,F,DEPENDIENTE
201705,IBK_CODUNICO00025155274,CHINCHA ALTA,37,ICA,1,1,PROVINCIA,1,28 - 45,4000 - 9999,CHINCHA,,F,DEPENDIENTE
201702,IBK_CODUNICO00027681487,LA MOLINA,23,LIMA,1,0,LIMA Y CALLAO,0,18 - 27,1200 - 3999,LIMA,,M,INDEPENDIENTE
201701,IBK_CODUNICO00025920199,SANTIAGO DE SURCO,47,LIMA,1,1,LIMA Y CALLAO,1,46 - 65,De 15000 a más,LIMA,,M,DEPENDIENTE
201711,IBK_CODUNICO00028712185,CHICLAYO,26,LAMBAYEQUE,1,1,PROVINCIA,0,18 - 27,1200 - 3999,CHICLAYO,,M,DEPENDIENTE
201703,IBK_CODUNICO00028168161,LA MOLINA,38,LIMA,1,1,LIMA Y CALLAO,1,28 - 45,1200 - 3999,LIMA,,M,INDEPENDIENTE
